country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Japan,JP,2025-04-13,Films,9,Golden Kamuy,,5
Japan,JP,2025-04-13,Films,10,Detective Conan the Movie: The Crimson Love Letter,,4
Japan,JP,2025-04-13,TV,1,Dead or Love,Dead or Love: Season 1,2
Japan,JP,2025-04-13,TV,2,Golden Kamuy -The Hunt of Prisoners in Hokkaido-,Golden Kamuy -The Hunt of Prisoners in Hokkaido-: Season 1,1
Japan,JP,2025-04-13,TV,3,One Piece,One Piece: Egghead Arc ②,1
Japan,JP,2025-04-13,TV,4,Fire Force,Fire Force: Season 3 Part 1,1
Japan,JP,2025-04-13,TV,5,Karma,Karma: Limited Series,2
Japan,JP,2025-04-13,TV,6,The Beginning After the End,The Beginning After the End: Season 1,1
Japan,JP,2025-04-13,TV,7,The Apothecary Diaries,The Apothecary Diaries: Season 2,13
Japan,JP,2025-04-13,TV,8,WITCH WATCH,WITCH WATCH: Season 1,1
Japan,JP,2025-04-13,TV,9,Weak Hero,Weak Hero: Class 1,3
Japan,JP,2025-04-13,TV,10,When Life Gives You Tangerines,When Life Gives You Tangerines: Limited Series,6
Japan,JP,2025-04-06,Films,1,Detective Conan the Movie: Black Iron Submarine,,8
Japan,JP,2025-04-06,Films,2,Detective Conan the  Movie: Zero the Enforcer,,5
Japan,JP,2025-04-06,Films,3,Detective Conan the Movie: Raven Chaser,,5
Japan,JP,2025-04-06,Films,4,Detective Conan the Movie: The Bride of Halloween,,4
Japan,JP,2025-04-06,Films,5,Detective Conan the Movie: The Darkest Nightmare,,4
Japan,JP,2025-04-06,Films,6,Perfect Blue,,1
Japan,JP,2025-04-06,Films,7,Revelations,,3
Japan,JP,2025-04-06,Films,8,The Life List,,1
Japan,JP,2025-04-06,Films,9,The Last Voyage of the Demeter,,1
Japan,JP,2025-04-06,Films,10,Detective Conan the Movie: The Time-Bombed Skyscraper,,2
Japan,JP,2025-04-06,TV,1,Dead or Love,Dead or Love: Season 1,1
Japan,JP,2025-04-06,TV,2,The Apothecary Diaries,The Apothecary Diaries: Season 2,12
Japan,JP,2025-04-06,TV,3,Weak Hero,Weak Hero: Class 1,2
Japan,JP,2025-04-06,TV,4,Solo Leveling,Solo Leveling: Season 1,18
Japan,JP,2025-04-06,TV,5,When Life Gives You Tangerines,When Life Gives You Tangerines: Limited Series,5
Japan,JP,2025-04-06,TV,6,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,11
Japan,JP,2025-04-06,TV,7,Karma,Karma: Limited Series,1
Japan,JP,2025-04-06,TV,8,Adolescence,Adolescence: Limited Series,3
Japan,JP,2025-04-06,TV,9,Devil May Cry,Devil May Cry: Season 1,1
Japan,JP,2025-04-06,TV,10,Meshi wo Kurahite Hana to Tsugu,Meshi wo Kurahite Hana to Tsugu: Season 1,1
Japan,JP,2025-03-30,Films,1,Detective Conan the Movie: Black Iron Submarine,,7
Japan,JP,2025-03-30,Films,2,Detective Conan the  Movie: Zero the Enforcer,,4
Japan,JP,2025-03-30,Films,3,Revelations,,2
Japan,JP,2025-03-30,Films,4,Detective Conan the Movie: Raven Chaser,,4
Japan,JP,2025-03-30,Films,5,Lovesick Ellie,,2
Japan,JP,2025-03-30,Films,6,Living in Two Worlds,,2
Japan,JP,2025-03-30,Films,7,Detective Conan the Movie: The Darkest Nightmare,,3
Japan,JP,2025-03-30,Films,8,Yudo,,1
Japan,JP,2025-03-30,Films,9,Faceless,,9
Japan,JP,2025-03-30,Films,10,Detective Conan the Movie: The Time-Bombed Skyscraper,,1
Japan,JP,2025-03-30,TV,1,Weak Hero,Weak Hero: Class 1,1
Japan,JP,2025-03-30,TV,2,The Apothecary Diaries,The Apothecary Diaries: Season 2,11
Japan,JP,2025-03-30,TV,3,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,10
Japan,JP,2025-03-30,TV,4,The Great Cleric,The Great Cleric: Season 1,2
Japan,JP,2025-03-30,TV,5,Adolescence,Adolescence: Limited Series,2
Japan,JP,2025-03-30,TV,6,When Life Gives You Tangerines,When Life Gives You Tangerines: Limited Series,4
Japan,JP,2025-03-30,TV,7,Solo Leveling,Solo Leveling: Season 1,17
Japan,JP,2025-03-30,TV,8,Until I destroyed my husband’s other family,Until I destroyed my husband’s other family: Season 1,2
Japan,JP,2025-03-30,TV,9,The Hot Spot,The Hot Spot: Season 1,11
Japan,JP,2025-03-30,TV,10,Dr.STONE,Dr.STONE: Season 4,7
Japan,JP,2025-03-23,Films,1,Lovesick Ellie,,1
Japan,JP,2025-03-23,Films,2,The Electric State,,2
Japan,JP,2025-03-23,Films,3,Faceless,,8
Japan,JP,2025-03-23,Films,4,Detective Conan the Movie: Black Iron Submarine,,6
Japan,JP,2025-03-23,Films,5,Revelations,,1
Japan,JP,2025-03-23,Films,6,Living in Two Worlds,,1
Japan,JP,2025-03-23,Films,7,Demon City,,4
Japan,JP,2025-03-23,Films,8,Haikyu!!: The Dumpster Battle,,3
Japan,JP,2025-03-23,Films,9,The Super Mario Bros. Movie,,5
Japan,JP,2025-03-23,Films,10,Detective Conan the  Movie: Zero the Enforcer,,3
Japan,JP,2025-03-23,TV,1,The Great Cleric,The Great Cleric: Season 1,1
Japan,JP,2025-03-23,TV,2,The Hot Spot,The Hot Spot: Season 1,10
Japan,JP,2025-03-23,TV,3,Until I destroyed my husband’s other family,Until I destroyed my husband’s other family: Season 1,1
Japan,JP,2025-03-23,TV,4,The Apothecary Diaries,The Apothecary Diaries: Season 2,10
Japan,JP,2025-03-23,TV,5,Mogura,Mogura: Season 1,2
Japan,JP,2025-03-23,TV,6,Adolescence,Adolescence: Limited Series,1
Japan,JP,2025-03-23,TV,7,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,9
Japan,JP,2025-03-23,TV,8,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,11
Japan,JP,2025-03-23,TV,9,When Life Gives You Tangerines,When Life Gives You Tangerines: Limited Series,3
Japan,JP,2025-03-23,TV,10,Hell for You,Hell for You: Season 1,10
Japan,JP,2025-03-16,Films,1,Haikyu!!: The Dumpster Battle,,2
Japan,JP,2025-03-16,Films,2,Demon City,,3
Japan,JP,2025-03-16,Films,3,Faceless,,7
Japan,JP,2025-03-16,Films,4,Doraemon The Movie: Nobita's Sky Utopia,,2
Japan,JP,2025-03-16,Films,5,Ichiko,,1
Japan,JP,2025-03-16,Films,6,The Electric State,,1
Japan,JP,2025-03-16,Films,7,11 Rebels,,3
Japan,JP,2025-03-16,Films,8,The Super Mario Bros. Movie,,4
Japan,JP,2025-03-16,Films,9,Everything Will be Owlright!,,1
Japan,JP,2025-03-16,Films,10,Plankton: The Movie,,1
Japan,JP,2025-03-16,TV,1,The Hot Spot,The Hot Spot: Season 1,9
Japan,JP,2025-03-16,TV,2,Mogura,Mogura: Season 1,1
Japan,JP,2025-03-16,TV,3,The Apothecary Diaries,The Apothecary Diaries: Season 2,9
Japan,JP,2025-03-16,TV,4,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,10
Japan,JP,2025-03-16,TV,5,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,8
Japan,JP,2025-03-16,TV,6,Hell for You,Hell for You: Season 1,9
Japan,JP,2025-03-16,TV,7,When Life Gives You Tangerines,When Life Gives You Tangerines: Limited Series,2
Japan,JP,2025-03-16,TV,8,One-Punch Man,One-Punch Man: Season 2,2
Japan,JP,2025-03-16,TV,9,One-Punch Man,One-Punch Man: Season 1,2
Japan,JP,2025-03-16,TV,10,Solo Leveling,Solo Leveling: Season 1,16
Japan,JP,2025-03-09,Films,1,Haikyu!!: The Dumpster Battle,,1
Japan,JP,2025-03-09,Films,2,Demon City,,2
Japan,JP,2025-03-09,Films,3,11 Rebels,,2
Japan,JP,2025-03-09,Films,4,Doraemon The Movie: Nobita's Sky Utopia,,1
Japan,JP,2025-03-09,Films,5,The Super Mario Bros. Movie,,3
Japan,JP,2025-03-09,Films,6,Home Sweet Home,,3
Japan,JP,2025-03-09,Films,7,Counterattack,,1
Japan,JP,2025-03-09,Films,8,Squad 36,,1
Japan,JP,2025-03-09,Films,9,Silent Love,,2
Japan,JP,2025-03-09,Films,10,Faceless,,6
Japan,JP,2025-03-09,TV,1,One-Punch Man,One-Punch Man: Season 1,1
Japan,JP,2025-03-09,TV,2,The Hot Spot,The Hot Spot: Season 1,8
Japan,JP,2025-03-09,TV,3,The Apothecary Diaries,The Apothecary Diaries: Season 2,8
Japan,JP,2025-03-09,TV,4,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,9
Japan,JP,2025-03-09,TV,5,Hell for You,Hell for You: Season 1,8
Japan,JP,2025-03-09,TV,6,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,7
Japan,JP,2025-03-09,TV,7,One-Punch Man,One-Punch Man: Season 2,1
Japan,JP,2025-03-09,TV,8,When Life Gives You Tangerines,When Life Gives You Tangerines: Limited Series,1
Japan,JP,2025-03-09,TV,9,Sakanototyyuu no Ie (TBA),Sakanototyyuu no Ie (TBA): Season 1,1
Japan,JP,2025-03-09,TV,10,Offline Love,Offline Love: Season 1,3
Japan,JP,2025-03-02,Films,1,Demon City,,1
Japan,JP,2025-03-02,Films,2,The Super Mario Bros. Movie,,2
Japan,JP,2025-03-02,Films,3,Home Sweet Home,,2
Japan,JP,2025-03-02,Films,4,Furiosa: A Mad Max Saga,,2
Japan,JP,2025-03-02,Films,5,Silent Love,,1
Japan,JP,2025-03-02,Films,6,Do Unto Others,,3
Japan,JP,2025-03-02,Films,7,11 Rebels,,1
Japan,JP,2025-03-02,Films,8,Death Row Family,,2
Japan,JP,2025-03-02,Films,9,Faceless,,5
Japan,JP,2025-03-02,Films,10,Despicable Me 3,,1
Japan,JP,2025-03-02,TV,1,The Apothecary Diaries,The Apothecary Diaries: Season 2,7
Japan,JP,2025-03-02,TV,2,The Hot Spot,The Hot Spot: Season 1,7
Japan,JP,2025-03-02,TV,3,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,8
Japan,JP,2025-03-02,TV,4,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,6
Japan,JP,2025-03-02,TV,5,Hell for You,Hell for You: Season 1,7
Japan,JP,2025-03-02,TV,6,K-foodie meets J-foodie,K-foodie meets J-foodie: Season 1: A Tasty Exchange,1
Japan,JP,2025-03-02,TV,7,Offline Love,Offline Love: Season 1,2
Japan,JP,2025-03-02,TV,8,Solo Leveling,Solo Leveling: Season 1,15
Japan,JP,2025-03-02,TV,9,Dr.STONE,Dr.STONE: Season 4,6
Japan,JP,2025-03-02,TV,10,timelesz project -AUDITION-,timelesz project -AUDITION-: Season 1,16
Japan,JP,2025-02-23,Films,1,Do Unto Others,,2
Japan,JP,2025-02-23,Films,2,The Super Mario Bros. Movie,,1
Japan,JP,2025-02-23,Films,3,Faceless,,4
Japan,JP,2025-02-23,Films,4,Death Row Family,,1
Japan,JP,2025-02-23,Films,5,Home Sweet Home,,1
Japan,JP,2025-02-23,Films,6,The Pope's Exorcist,,1
Japan,JP,2025-02-23,Films,7,City Hunter The Movie: Angel Dust,,2
Japan,JP,2025-02-23,Films,8,Ichikei's Crow: The Movie,,2
Japan,JP,2025-02-23,Films,9,Egoist,,2
Japan,JP,2025-02-23,Films,10,Furiosa: A Mad Max Saga,,1
Japan,JP,2025-02-23,TV,1,The Apothecary Diaries,The Apothecary Diaries: Season 2,6
Japan,JP,2025-02-23,TV,2,The Hot Spot,The Hot Spot: Season 1,6
Japan,JP,2025-02-23,TV,3,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,7
Japan,JP,2025-02-23,TV,4,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,5
Japan,JP,2025-02-23,TV,5,Hell for You,Hell for You: Season 1,6
Japan,JP,2025-02-23,TV,6,Melo Movie,Melo Movie: Limited Series,1
Japan,JP,2025-02-23,TV,7,Yamato nadeshiko,Yamato nadeshiko: Season 1,1
Japan,JP,2025-02-23,TV,8,timelesz project -AUDITION-,timelesz project -AUDITION-: Season 1,15
Japan,JP,2025-02-23,TV,9,Offline Love,Offline Love: Season 1,1
Japan,JP,2025-02-23,TV,10,Solo Leveling,Solo Leveling: Season 1,14
Japan,JP,2025-02-16,Films,1,Faceless,,3
Japan,JP,2025-02-16,Films,2,Bogotá: City of the Lost,,2
Japan,JP,2025-02-16,Films,3,Do Unto Others,,1
Japan,JP,2025-02-16,Films,4,City Hunter The Movie: Angel Dust,,1
Japan,JP,2025-02-16,Films,5,Ichikei's Crow: The Movie,,1
Japan,JP,2025-02-16,Films,6,Back in Action,,5
Japan,JP,2025-02-16,Films,7,Kinda Pregnant,,2
Japan,JP,2025-02-16,Films,8,Shrek,,2
Japan,JP,2025-02-16,Films,9,Egoist,,1
Japan,JP,2025-02-16,Films,10,Fictitious Girl's Diary The Movie,,5
Japan,JP,2025-02-16,TV,1,The Hot Spot,The Hot Spot: Season 1,5
Japan,JP,2025-02-16,TV,2,The Apothecary Diaries,The Apothecary Diaries: Season 2,5
Japan,JP,2025-02-16,TV,3,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,6
Japan,JP,2025-02-16,TV,4,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,4
Japan,JP,2025-02-16,TV,5,My Daughter Left the Nest and Returned an S-Rank Adventurer,My Daughter Left the Nest and Returned an S-Rank Adventurer: Season 1,1
Japan,JP,2025-02-16,TV,6,timelesz project -AUDITION-,timelesz project -AUDITION-: Season 1,14
Japan,JP,2025-02-16,TV,7,Hell for You,Hell for You: Season 1,5
Japan,JP,2025-02-16,TV,8,Dr.STONE,Dr.STONE: Season 4,5
Japan,JP,2025-02-16,TV,9,Solo Leveling,Solo Leveling: Season 1,13
Japan,JP,2025-02-16,TV,10,The Daily Life of a Middle-Aged Online Shopper in Another World,The Daily Life of a Middle-Aged Online Shopper in Another World: Season 1,2
Japan,JP,2025-02-09,Films,1,Faceless,,2
Japan,JP,2025-02-09,Films,2,Bogotá: City of the Lost,,1
Japan,JP,2025-02-09,Films,3,Back in Action,,4
Japan,JP,2025-02-09,Films,4,Love You as the World Ends Final The Movie,,3
Japan,JP,2025-02-09,Films,5,Kinda Pregnant,,1
Japan,JP,2025-02-09,Films,6,Fictitious Girl's Diary The Movie,,4
Japan,JP,2025-02-09,Films,7,Anpanman: Nyani from the Country of Dreamcat,,3
Japan,JP,2025-02-09,Films,8,Harry Potter and the Sorcerer's Stone,,31
Japan,JP,2025-02-09,Films,9,The Sentinel,,2
Japan,JP,2025-02-09,Films,10,Shrek,,1
Japan,JP,2025-02-09,TV,1,The Hot Spot,The Hot Spot: Season 1,4
Japan,JP,2025-02-09,TV,2,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,5
Japan,JP,2025-02-09,TV,3,The Apothecary Diaries,The Apothecary Diaries: Season 2,4
Japan,JP,2025-02-09,TV,4,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,3
Japan,JP,2025-02-09,TV,5,Hell for You,Hell for You: Season 1,4
Japan,JP,2025-02-09,TV,6,Spec～birth,Spec～birth: Season 1,1
Japan,JP,2025-02-09,TV,7,The Trauma Code: Heroes on Call,The Trauma Code: Heroes on Call: Season 1,2
Japan,JP,2025-02-09,TV,8,timelesz project -AUDITION-,timelesz project -AUDITION-: Season 1,13
Japan,JP,2025-02-09,TV,9,Spec～birth,Spec～birth: Season 2,1
Japan,JP,2025-02-09,TV,10,Dr.STONE,Dr.STONE: Season 4,4
Japan,JP,2025-02-02,Films,1,Faceless,,1
Japan,JP,2025-02-02,Films,2,Love You as the World Ends Final The Movie,,2
Japan,JP,2025-02-02,Films,3,Back in Action,,3
Japan,JP,2025-02-02,Films,4,The Sentinel,,1
Japan,JP,2025-02-02,Films,5,Breaking,,1
Japan,JP,2025-02-02,Films,6,Anpanman: Nyani from the Country of Dreamcat,,2
Japan,JP,2025-02-02,Films,7,Harry Potter and the Sorcerer's Stone,,30
Japan,JP,2025-02-02,Films,8,Tokyo Revengers 2: Bloody Halloween - Decisive Battle,,4
Japan,JP,2025-02-02,Films,9,The Secret Life of Pets 2,,7
Japan,JP,2025-02-02,Films,10,Harry Potter and the Deathly Hallows: Part 2,,6
Japan,JP,2025-02-02,TV,1,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,4
Japan,JP,2025-02-02,TV,2,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,2
Japan,JP,2025-02-02,TV,3,The Apothecary Diaries,The Apothecary Diaries: Season 2,3
Japan,JP,2025-02-02,TV,4,The Hot Spot,The Hot Spot: Season 1,3
Japan,JP,2025-02-02,TV,5,The Trauma Code: Heroes on Call,The Trauma Code: Heroes on Call: Season 1,1
Japan,JP,2025-02-02,TV,6,Hell for You,Hell for You: Season 1,3
Japan,JP,2025-02-02,TV,7,Dr.STONE,Dr.STONE: Season 4,3
Japan,JP,2025-02-02,TV,8,timelesz project -AUDITION-,timelesz project -AUDITION-: Season 1,12
Japan,JP,2025-02-02,TV,9,Let This Grieving Soul Retire!,Let This Grieving Soul Retire!: Season 1,1
Japan,JP,2025-02-02,TV,10,Squid Game,Squid Game: Season 2,6
Japan,JP,2025-01-26,Films,1,Back in Action,,2
Japan,JP,2025-01-26,Films,2,Dr. Coto's Clinic 2022,,2
Japan,JP,2025-01-26,Films,3,Ad Vitam,,3
Japan,JP,2025-01-26,Films,4,Tokyo Revengers 2: Bloody Halloween - Decisive Battle,,3
Japan,JP,2025-01-26,Films,5,The Secret Life of Pets 2,,6
Japan,JP,2025-01-26,Films,6,Love You as the World Ends Final The Movie,,1
Japan,JP,2025-01-26,Films,7,Emily the Criminal,,2
Japan,JP,2025-01-26,Films,8,Anpanman: Nyani from the Country of Dreamcat,,1
Japan,JP,2025-01-26,Films,9,Knight and Day,,3
Japan,JP,2025-01-26,Films,10,Spy x Family Code: White,,6
Japan,JP,2025-01-26,TV,1,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,3
Japan,JP,2025-01-26,TV,2,The Apothecary Diaries,The Apothecary Diaries: Season 2,2
Japan,JP,2025-01-26,TV,3,The Hot Spot,The Hot Spot: Season 1,2
Japan,JP,2025-01-26,TV,4,Who Saw the Peacock Dance in the Jungle?,Who Saw the Peacock Dance in the Jungle?: Season 1,1
Japan,JP,2025-01-26,TV,5,Hell for You,Hell for You: Season 1,2
Japan,JP,2025-01-26,TV,6,Squid Game,Squid Game: Season 2,5
Japan,JP,2025-01-26,TV,7,The Daily Life of a Middle-Aged Online Shopper in Another World,The Daily Life of a Middle-Aged Online Shopper in Another World: Season 1,1
Japan,JP,2025-01-26,TV,8,Dr.STONE,Dr.STONE: Season 4,2
Japan,JP,2025-01-26,TV,9,Single’s Inferno,Single’s Inferno: Season 4,2
Japan,JP,2025-01-26,TV,10,From Bureaucrat to Villainess: Dad’s Been Reincarnated!,,1
Japan,JP,2025-01-19,Films,1,Back in Action,,1
Japan,JP,2025-01-19,Films,2,Ad Vitam,,2
Japan,JP,2025-01-19,Films,3,Men in Black: International,,2
Japan,JP,2025-01-19,Films,4,Emily the Criminal,,1
Japan,JP,2025-01-19,Films,5,The Secret Life of Pets 2,,5
Japan,JP,2025-01-19,Films,6,Spy x Family Code: White,,5
Japan,JP,2025-01-19,Films,7,Ma,,3
Japan,JP,2025-01-19,Films,8,Dr. Coto's Clinic 2022,,1
Japan,JP,2025-01-19,Films,9,Lakeview Terrace,,1
Japan,JP,2025-01-19,Films,10,Men in Black,,1
Japan,JP,2025-01-19,TV,1,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,2
Japan,JP,2025-01-19,TV,2,The Apothecary Diaries,The Apothecary Diaries: Season 2,1
Japan,JP,2025-01-19,TV,3,The Hot Spot,The Hot Spot: Season 1,1
Japan,JP,2025-01-19,TV,4,Squid Game,Squid Game: Season 2,4
Japan,JP,2025-01-19,TV,5,Single’s Inferno,Single’s Inferno: Season 4,1
Japan,JP,2025-01-19,TV,6,Asura,Asura: Season 1,2
Japan,JP,2025-01-19,TV,7,Hell for You,Hell for You: Season 1,1
Japan,JP,2025-01-19,TV,8,Dr.STONE,Dr.STONE: Season 4,1
Japan,JP,2025-01-19,TV,9,Private Banker,Private Banker: Season 1,2
Japan,JP,2025-01-19,TV,10,My Happy Marriage,My Happy Marriage: Season 2,1
Japan,JP,2025-01-12,Films,1,Men in Black: International,,1
Japan,JP,2025-01-12,Films,2,Spy x Family Code: White,,4
Japan,JP,2025-01-12,Films,3,The Secret Life of Pets 2,,4
Japan,JP,2025-01-12,Films,4,Don't Call it Mystery: The Movie,,11
Japan,JP,2025-01-12,Films,5,Ad Vitam,,1
Japan,JP,2025-01-12,Films,6,Ma,,2
Japan,JP,2025-01-12,Films,7,Carry-On,,5
Japan,JP,2025-01-12,Films,8,Fast X,,3
Japan,JP,2025-01-12,Films,9,Fly Me to the Saitama: From Biwa Lake With Love,,3
Japan,JP,2025-01-12,Films,10,The Woman King,,1
Japan,JP,2025-01-12,TV,1,Squid Game,Squid Game: Season 2,3
Japan,JP,2025-01-12,TV,2,SAKAMOTO DAYS,SAKAMOTO DAYS: Season 1,1
Japan,JP,2025-01-12,TV,3,Ameku M.D.: Doctor Detective,Ameku M.D.: Doctor Detective: Season 1,1
Japan,JP,2025-01-12,TV,4,Asura,Asura: Season 1,1
Japan,JP,2025-01-12,TV,5,Squid Game,Squid Game: Season 1,21
Japan,JP,2025-01-12,TV,6,Matsuko in Real Life,,1
Japan,JP,2025-01-12,TV,7,Private Banker,Private Banker: Season 1,1
Japan,JP,2025-01-12,TV,8,La Grande Maison Tokyo,La Grande Maison Tokyo: Season 1,8
Japan,JP,2025-01-12,TV,9,Under Ninja,Under Ninja: Season 1,2
Japan,JP,2025-01-12,TV,10,Solo Leveling,Solo Leveling: Season 1,12
Japan,JP,2025-01-05,Films,1,Spy x Family Code: White,,3
Japan,JP,2025-01-05,Films,2,M3GAN,,1
Japan,JP,2025-01-05,Films,3,Fast X,,2
Japan,JP,2025-01-05,Films,4,Carry-On,,4
Japan,JP,2025-01-05,Films,5,Fly Me to the Saitama: From Biwa Lake With Love,,2
Japan,JP,2025-01-05,Films,6,Don't Call it Mystery: The Movie,,10
Japan,JP,2025-01-05,Films,7,The Confidence Man JP - Episode of the Hero -,,6
Japan,JP,2025-01-05,Films,8,THE CONFIDENCE MAN JP－The Movie-,,3
Japan,JP,2025-01-05,Films,9,Secret: A Hidden Score,,1
Japan,JP,2025-01-05,Films,10,65,,2
Japan,JP,2025-01-05,TV,1,Squid Game,Squid Game: Season 2,2
Japan,JP,2025-01-05,TV,2,Squid Game,Squid Game: Season 1,20
Japan,JP,2025-01-05,TV,3,La Grande Maison Tokyo,La Grande Maison Tokyo: Season 1,7
Japan,JP,2025-01-05,TV,4,Under Ninja,Under Ninja: Season 1,1
Japan,JP,2025-01-05,TV,5,Tokyo Swindlers,Tokyo Swindlers: Season 1,18
Japan,JP,2025-01-05,TV,6,When the Phone Rings,When the Phone Rings: Limited Series,6
Japan,JP,2025-01-05,TV,7,The Confidence Man JP,The Confidence Man JP: Season 1,3
Japan,JP,2025-01-05,TV,8,Blue Lock,Blue Lock: BLUE LOCK VS. U-20 JAPAN,13
Japan,JP,2025-01-05,TV,9,DAN DA DAN,DAN DA DAN: Season 1,13
Japan,JP,2025-01-05,TV,10,The Comedual,The Comedual: Season 1,1
Japan,JP,2024-12-29,Films,1,Spy x Family Code: White,,2
Japan,JP,2024-12-29,Films,2,Fast X,,1
Japan,JP,2024-12-29,Films,3,Fly Me to the Saitama: From Biwa Lake With Love,,1
Japan,JP,2024-12-29,Films,4,Carry-On,,3
Japan,JP,2024-12-29,Films,5,65,,1
Japan,JP,2024-12-29,Films,6,THE CONFIDENCE MAN JP－The Movie-,,2
Japan,JP,2024-12-29,Films,7,The Confidence Man JP - Episode of the Hero -,,5
Japan,JP,2024-12-29,Films,8,The Confidence Man JP - Episode of Princess -,,6
Japan,JP,2024-12-29,Films,9,The Six Triple Eight,,1
Japan,JP,2024-12-29,Films,10,Dr. Seuss' The Grinch,,4
Japan,JP,2024-12-29,TV,1,Squid Game,Squid Game: Season 2,1
Japan,JP,2024-12-29,TV,2,The Confidence Man JP,The Confidence Man JP: Season 1,2
Japan,JP,2024-12-29,TV,3,DAN DA DAN,DAN DA DAN: Season 1,12
Japan,JP,2024-12-29,TV,4,timelesz project -AUDITION-,timelesz project -AUDITION-: Season 1,11
Japan,JP,2024-12-29,TV,5,When the Phone Rings,When the Phone Rings: Limited Series,5
Japan,JP,2024-12-29,TV,6,Blue Lock,Blue Lock: BLUE LOCK VS. U-20 JAPAN,12
Japan,JP,2024-12-29,TV,7,Light of My Lion,Light of My Lion: Season 1,11
Japan,JP,2024-12-29,TV,8,Squid Game,Squid Game: Season 1,19
Japan,JP,2024-12-29,TV,9,Tokyo Swindlers,Tokyo Swindlers: Season 1,17
Japan,JP,2024-12-29,TV,10,La Grande Maison Tokyo,La Grande Maison Tokyo: Season 1,6
Japan,JP,2024-12-22,Films,1,Carry-On,,2
Japan,JP,2024-12-22,Films,2,Spy x Family Code: White,,1
Japan,JP,2024-12-22,Films,3,Terminator: Dark Fate,,1
Japan,JP,2024-12-22,Films,4,THE CONFIDENCE MAN JP－The Movie-,,1
Japan,JP,2024-12-22,Films,5,Dr. Seuss' The Grinch,,3
Japan,JP,2024-12-22,Films,6,Anpanman: Buruburu’s Treasure Hunting,,1
Japan,JP,2024-12-22,Films,7,HELL DOGS - IN THE HOUSE OF BAMBOO -,,6
Japan,JP,2024-12-22,Films,8,The Confidence Man JP - Episode of the Hero -,,4
Japan,JP,2024-12-22,Films,9,The Confidence Man JP - Episode of Princess -,,5
Japan,JP,2024-12-22,Films,10,Totto-Chan The Little Girl at the Window,,2
Japan,JP,2024-12-22,TV,1,The Confidence Man JP,The Confidence Man JP: Season 1,1
Japan,JP,2024-12-22,TV,2,DAN DA DAN,DAN DA DAN: Season 1,11
Japan,JP,2024-12-22,TV,3,La Palma,La Palma: Limited Series,1
Japan,JP,2024-12-22,TV,4,Light of My Lion,Light of My Lion: Season 1,10
Japan,JP,2024-12-22,TV,5,timelesz project -AUDITION-,timelesz project -AUDITION-: Season 1,10
Japan,JP,2024-12-22,TV,6,When the Phone Rings,When the Phone Rings: Limited Series,4
Japan,JP,2024-12-22,TV,7,Nevertheless : The Shapes of Love,Nevertheless : The Shapes of Love: Season 1,2
Japan,JP,2024-12-22,TV,8,AARO -All-domain Anomaly Resolution Office-,AARO -All-domain Anomaly Resolution Office-: Season 1,10
Japan,JP,2024-12-22,TV,9,Blue Lock,Blue Lock: BLUE LOCK VS. U-20 JAPAN,11
Japan,JP,2024-12-22,TV,10,Hunter X Hunter (2011),Hunter X Hunter (2011): Season 6,1
Japan,JP,2024-12-15,Films,1,Carry-On,,1
Japan,JP,2024-12-15,Films,2,Totto-Chan The Little Girl at the Window,,1
Japan,JP,2024-12-15,Films,3,Mary Mother of Jesus,,1
Japan,JP,2024-12-15,Films,4,Dune: Part Two,,2
Japan,JP,2024-12-15,Films,5,Love Letter,,1
Japan,JP,2024-12-15,Films,6,Dr. Seuss' The Grinch,,2
Japan,JP,2024-12-15,Films,7,That Christmas,,2
Japan,JP,2024-12-15,Films,8,Don't Call it Mystery: The Movie,,9
Japan,JP,2024-12-15,Films,9,The Children's Train,,1
Japan,JP,2024-12-15,Films,10,Your Turn to Kill: The Movie,,2
